id,source,name,neighborhood_overview,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
612975705559575750,city scrape,Belize Dream Home Unique Eco-Friendly Experience,"Beautiful residential neighborhood. Close proximity to restaurants, grocery stores, open organic farmers market , pharmacies and Parks . Lots of activities such as horseback riding , kayaking swimming and hiking. Mayan ruins nearby.",27449204,Maria,09/02/15,"New Orleans, LA",N/A,N/A,N/A,f,1,1,t,"Belmopan, Cayo District, Belize",Cayo,Cayo,17.23691,-88.76407,Entire guest suite,Entire home/apt,4,1,2,2,"[""Coffee maker: drip coffee maker"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Clothing storage: wardrobe"", ""Conditioner"", ""Fire extinguisher"", ""Oven"", ""Portable fans"", ""Drying rack for clothing"", ""Self check-in"", ""Shampoo"", ""Hot water kettle"", ""Private patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Toaster"", ""Single level home"", ""TV"", ""Private backyard"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Blender"", ""Microwave"", ""Iron"", ""Lockbox"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Cleaning products"", ""Outlet covers"", ""Free parking on premises"", ""Coffee"", ""Body soap"", ""Extra pillows and blankets"", ""Dryer"", ""Ethernet connection"", ""Kitchen"", ""Free washer"", ""Wine glasses"", ""Stove"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed"", ""Window guards""]",$252.00,4,1125,4,t,30,60,90,179,0,0,0,,,,,,t,1,1,0,0,
613204804823075982,previous scrape,Lovely 3-Bedroom Vacation Home,Directly next to Cahal Pech Mayan Site,456040204,Paula,25/04/22,,N/A,N/A,N/A,f,1,1,f,"San Ignacio, Cayo District, Belize",Cayo,Cayo,17.147091,-89.075058,Entire bungalow,Entire home/apt,10,,3,,"[""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Clothing storage: closet, wardrobe, and dresser"", ""Mini fridge"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Oven"", ""Host greets you"", ""Shampoo"", ""Smoke alarm"", ""Crib - available upon request"", ""High chair"", ""Outdoor dining area"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""TV"", ""Wifi"", ""Bed linens"", ""Iron"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Free parking on premises"", ""Coffee"", ""Ethernet connection"", ""Safe"", ""Exterior security cameras on property"", ""Kitchen"", ""Patio or balcony"", ""Stove"", ""Essentials"", ""Ceiling fan""]",,1,365,1,,0,0,0,0,1,0,0,04/01/23,04/01/23,5,5,5,f,1,1,0,0,0.04
613857919285713736,previous scrape,Casa Palma 1BR Penthouse (3rd floor),,193784526,Perfecto,05/06/18,"Placencia, Belize",within an hour,90%,100%,f,15,16,t,,Stann Creek Mainland,Stann Creek,16.5209,-88.36917,Entire rental unit,Entire home/apt,4,,1,,"[""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Backyard"", ""Hammock"", ""Kayak"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Barbecue utensils"", ""Self check-in"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Private patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Toaster"", ""Single level home"", ""Bikes"", ""Building staff"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Blender"", ""Microwave"", ""Iron"", ""Clothing storage"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Room-darkening shades"", ""City skyline view"", ""TV with standard cable"", ""Coffee"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Dryer"", ""Laundromat nearby"", ""Resort access"", ""Safe"", ""Books and reading material"", ""Kitchen"", ""Stove"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",,365,365,1,t,30,43,62,337,2,1,0,04/02/23,28/01/24,5,4.5,4.5,t,6,4,2,0,0.09
615861477672355831,city scrape,Luxury Waterfront Home + RESORT!,,262128439,Casi,16/05/19,"Prescott, AZ",within an hour,100%,99%,t,2,3,t,,Stann Creek Mainland,Stann Creek,16.63728,-88.33704,Entire villa,Entire home/apt,6,2,2,3,"[""Coffee maker: drip coffee maker"", ""Outdoor furniture"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Hammock"", ""Kayak"", ""Fire extinguisher"", ""Conditioner"", ""Oven"", ""Barbecue utensils"", ""Baking sheet"", ""Fire pit"", ""Board games"", ""Self check-in"", ""Free resort access"", ""Luggage dropoff allowed"", ""Ocean view"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Waterfront"", ""Private patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Toaster"", ""TV"", ""Bay view"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Lake access"", ""Bed linens"", ""Blender"", ""Microwave"", ""Sun loungers"", ""Shared beach access"", ""Private BBQ grill: gas"", ""Iron"", ""Electric stove"", ""Lockbox"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Hangers"", ""Private entrance"", ""Clothing storage: walk-in closet"", ""Room-darkening shades"", ""Cleaning products"", ""Freezer"", ""Shared gym nearby"", ""Free parking on premises"", ""Mountain view"", ""Extra pillows and blankets"", ""Dryer"", ""Private backyard \u2013 Not fully fenced"", ""Safe"", ""Washer"", ""Books and reading material"", ""Exterior security cameras on property"", ""Children\u2019s dinnerware"", ""Kitchen"", ""Wine glasses"", ""Essentials"", ""Boat slip"", ""Ceiling fan"", ""Long term stays allowed"", ""Shared pool - available all year"", ""Heating""]",$603.00,4,62,3,t,4,14,21,242,39,25,1,19/01/23,30/11/24,4.97,5,4.95,f,1,1,0,0,1.65
616572375003094635,city scrape,1-Bedroom unit downstairs apartment with patio,,456796403,David Nicolas,30/04/22,,a few days or more,0%,N/A,f,1,1,t,,Cayo,Cayo,17.07182,-89.13576,Entire rental unit,Entire home/apt,3,1,1,3,"[""Kitchen"", ""Coffee maker"", ""Exercise equipment"", ""BBQ grill""]",$50.00,1,14,1,t,30,60,90,365,9,0,0,30/06/22,25/07/23,4.67,4.67,4.67,f,1,1,0,0,0.3
618683826709494314,city scrape,VLB Lux Apartment 3,It's a quiet zone mainly because of the hospital that's nearby. The University of Belize (UB) is also around the corner.,457263628,Victoria,03/05/22,"Punta Gorda, Belize",within an hour,100%,100%,t,3,3,t,"Punta Gorda, Toledo District, Belize",Toledo Mainland,Toledo,16.094281762427237,-88.8084615,Entire vacation home,Entire home/apt,2,1.5,1,1,"[""Shared patio or balcony"", ""Portable fans"", ""Drying rack for clothing"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""Single level home"", ""Clothing storage: dresser"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Courtyard view"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Stainless steel gas stove"", ""Cleaning products"", ""Freezer"", ""AC - split type ductless system"", ""Stainless steel oven"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Free washer \u2013 In building"", ""Kitchen"", ""Free parking on premises \u2013 2 spaces"", ""Long term stays allowed""]",$115.00,1,1125,1,t,0,0,0,0,27,1,0,06/07/22,07/04/24,4.78,4.78,4.74,f,3,2,1,0,0.89
618687922441617630,city scrape,"VLB Lux Apartments, Room only",Because the district hospital is nearby the area is a quiet zone. There are also other apartments in the yard that are occupied therefore consideration is key.,457263628,Victoria,03/05/22,"Punta Gorda, Belize",within an hour,100%,100%,t,3,3,t,"Punta Gorda, Toledo District, Belize",Toledo Mainland,Toledo,16.095524,-88.810333,Private room in guesthouse,Private room,2,1,1,1,"[""AC - split type ductless system"", ""Luggage dropoff allowed"", ""Free driveway parking on premises"", ""Clothing storage: dresser"", ""Hot water"", ""Wifi"", ""Shared patio or balcony"", ""Bed linens"", ""Garden view"", ""Free street parking"", ""Laundromat nearby"", ""Courtyard view"", ""Shower gel"", ""Refrigerator"", ""Single level home"", ""Long term stays allowed"", ""Host greets you""]",$94.00,1,1125,1,t,30,57,57,57,8,2,1,25/06/22,19/12/24,4.38,4.13,4.38,t,3,2,1,0,0.26
618963874868295873,city scrape,Ocean front 2bed/2bath condo kayaks&pool San Pedro,South San Pedro is a safe and quiet community with the South Ambergris Caye Neighborhood Watch just footsteps away from Miramar Villas. With 4 restaurants and a small grocery store in a close distance for your convenience.<br />Just walk across the street and have breakfast at Southern Charm Restaurant or enjoy dinner at Black Orchid Restaurant.<br />Drive to Some Place South Cafe/Bar and  enjoy your favorite Mimosa or feeling like having a juicy hamburger you definitely need to go hang out at TOAST. Gaby the bartender will sure make sure you have a lovely meal and makes the best drinks.<br />If you feel like having an upscale adult dinner drive south to Playa De Sala where you will enjoy the beautiful beach and wonderful food.,88200158,Coleen,05/08/16,"Omaha, NE",within an hour,90%,100%,f,33,52,t,"San Pedro, Corozal District, Belize",Belize Islands,Belize,17.89079,-87.98173,Entire condo,Entire home/apt,4,2,2,3,"[""Outdoor furniture"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Paid resort access"", ""Kayak"", ""Beach view"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Long term stays allowed"", ""Baking sheet"", ""Host greets you"", ""Luggage dropoff allowed"", ""Ocean view"", ""Shampoo"", ""Babysitter recommendations"", ""Smoke alarm"", ""Waterfront"", ""Private patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""First aid kit"", ""Free dryer \u2013 In unit"", ""Toaster"", ""Dining table"", ""Shared outdoor pool - available all year, open specific hours, infinity"", ""Sea view"", ""Cooking basics"", ""Wifi"", ""GE stainless steel electric stove"", ""Bed linens"", ""Blender"", ""Microwave"", ""Sun loungers"", ""Free street parking"", ""Shared beach access"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""32 inch TV with Netflix, standard cable"", ""Room-darkening shades"", ""Cleaning products"", ""BBQ grill"", ""Central air conditioning"", ""Stainless steel oven"", ""Coffee"", ""Body soap"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Safe"", ""Children\u2019s books and toys"", ""Kitchen"", ""Wine glasses"", ""Boat slip"", ""Ceiling fan"", ""Essentials"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free washer \u2013 In unit"", ""Clothing storage: closet and dresser""]",$766.00,3,1125,3,t,7,7,8,8,2,1,0,10/06/23,29/03/24,5,5,5,t,28,28,0,0,0.11
620299916808511784,city scrape,"Top location: Comfortable, cozy, small apartment",Placencia Village is located at the tip of the 23 miles long narrow Placencia peninsula; on one side of the peninsula is the Caribbean ocean and on the other side is the lagoon. One World Rentals is almost at the very end of the road in the heart of actual village.  Everything is close-by.  You will find  a mix of residential and commercial buildings and also a mix of locals and expats. The football field is right across from One World Rentals as well.,50944698,Claudia,09/12/15,"Placencia, Belize",within an hour,100%,99%,t,3,3,t,"Placencia, Stann Creek District, Belize",Stann Creek Mainland,Stann Creek,16.514268070375508,-88.36715484,Entire guesthouse,Entire home/apt,2,1,1,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Oven"", ""Portable fans"", ""Baking sheet"", ""Self check-in"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Free parking on premises \u2013 1 space"", ""Refrigerator"", ""Toaster"", ""Single level home"", ""TV"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Iron"", ""Clothing storage"", ""Dishes and silverware"", ""Lockbox"", ""Hangers"", ""Private entrance"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Safe"", ""Books and reading material"", ""Exterior security cameras on property"", ""Kitchen"", ""Stove"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$180.00,3,365,2,t,5,15,27,273,31,13,1,03/11/22,06/12/24,4.97,4.9,4.81,f,3,3,0,0,1.18
621028891926845642,city scrape,Lovely 3 self-contained individual rental units,"Wanigi Guesthouse is located in a predominantly Garifuna community. It is less than 10 minutes walk from the air strip, local market, water taxi terminal and bus terminal.  Our guests can enjoy a  breath-taking walk along the coast of the beautiful Caribbean Sea. We are located in a multi-cultural town where the locals are the friendliest.",457795535,Sherlett,06/05/22,,within an hour,100%,100%,t,1,1,t,"Punta Gorda, Toledo District, Belize",Toledo Mainland,Toledo,16.09629,-88.80907,Private room in rental unit,Private room,2,1,1,2,"[""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Shared patio or balcony"", ""Backyard"", ""Coffee maker"", ""Fire extinguisher"", ""Board games"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Garden view"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""BBQ grill"", ""Free parking on premises"", ""Dryer"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",$150.00,1,30,1,t,17,47,77,351,18,5,0,21/05/22,28/07/24,4.94,4.83,4.67,t,1,0,1,0,0.57
623084546768985917,city scrape,"First Class Luxury Villa - New, Beach Front",Maya Beach,85131128,Erica,21/07/16,"Frisco, TX",within an hour,100%,92%,t,2,3,t,"Placencia, Stann Creek District, Belize",Stann Creek Mainland,Stann Creek,16.63066864013672,-88.34233856,Entire villa,Entire home/apt,14,5,5,6,"[""Outdoor furniture"", ""Hair dryer"", ""Hot water"", ""Backyard"", ""Hammock"", ""Beach view"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Private pool"", ""Self check-in"", ""Window AC unit"", ""Ocean view"", ""Shampoo"", ""Smoke alarm"", ""Outdoor kitchen"", ""Bathtub"", ""Waterfront"", ""Outdoor dining area"", ""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Outdoor shower"", ""TV"", ""Carbon monoxide alarm"", ""Building staff"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Cleaning products"", ""BBQ grill"", ""Free parking on premises"", ""Mountain view"", ""Body soap"", ""Dryer"", ""Crib"", ""Ping pong table"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Patio or balcony"", ""Essentials"", ""Long term stays allowed"", ""Heating""]","$3,027.00",1,365,1,t,18,24,34,274,21,14,0,14/11/22,23/11/24,4.9,5,4.9,f,1,1,0,0,0.81
623397913070591888,city scrape,One Double Bedroom on the upper floor & Elevator.,,421322150,Kirsten,02/09/21,"Belize City, Belize",within an hour,100%,99%,t,14,14,t,,Belize Mainland,Belize,17.50162,-88.18927,Room in boutique hotel,Private room,4,1,1,2,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Mini fridge"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Self check-in"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Elevator"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Iron"", ""Clothing storage"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Wifi \u2013 44 Mbps"", ""Body soap"", ""Coffee"", ""Laundromat nearby"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Long term stays allowed"", ""TV with Fire TV"", ""Heating"", ""Smart lock""]",$218.00,1,365,1,t,27,57,87,355,37,5,0,13/05/22,15/11/24,4.7,4.73,4.7,t,14,0,13,0,1.15
624452366495021905,city scrape,המחיר הטוב ביותר! קונדו על חוף הים יכול לאכלס 1-4,,163023207,Kirk,17/12/17,"San Antonio, TX",within an hour,100%,100%,t,2,2,t,,Belize Islands,Belize,17.74154,-88.02423,Entire condo,Entire home/apt,4,1,1,2,"[""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Beach view"", ""Coffee maker"", ""Fire extinguisher"", ""Portable fans"", ""Self check-in"", ""Refrigerator"", ""Dining table"", ""Pool"", ""TV"", ""Building staff"", ""Sea view"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Clothing storage"", ""Dishes and silverware"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Free parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Kitchen"", ""Stove"", ""Essentials"", ""Long term stays allowed""]",$231.00,1,60,1,t,6,9,17,169,23,5,1,22/05/22,17/12/24,4.43,4.39,4.7,t,2,2,0,0,0.72
625399623559791024,city scrape,Centrally Located Apartment-1 Min walk from beach!,,59990092,Monica,22/02/16,"Belize City, Belize",within an hour,100%,100%,t,5,5,t,,Belize Islands,Belize,17.92139,-87.96045,Entire rental unit,Entire home/apt,3,1,1,1,"[""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Shared patio or balcony"", ""Coffee maker"", ""Keypad"", ""Self check-in"", ""HDTV"", ""Shampoo"", ""Refrigerator"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Iron"", ""Clothing storage"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Room-darkening shades"", ""Cleaning products"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Exterior security cameras on property"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",$255.00,2,365,1,t,8,15,32,303,124,43,3,21/05/22,24/12/24,4.9,4.96,4.92,t,5,5,0,0,3.9
625431446317326742,previous scrape,"The BNB on Triggerfish 2, Close to the Airport",Our BNB is located in a quiet development In Ladyville called Vista del Mar. <br />We are 7 min from the International airport,449685949,Cate,15/03/22,"Belize City, Belize",within an hour,100%,100%,f,4,5,t,"Ladyville, Belize District, Belize",Belize Mainland,Belize,17.558317184448242,-88.28591919,Private room in bed and breakfast,Private room,2,,,,"[""Outdoor furniture"", ""Hair dryer"", ""Hot water"", ""Mini fridge"", ""Shared patio or balcony"", ""Hammock"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Long term stays allowed"", ""32 inch TV with standard cable"", ""Paid parking on premises"", ""Paid dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Canal view"", ""Paid washer \u2013 In building"", ""Waterfront"", ""Outdoor dining area"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Lock on bedroom door"", ""Free street parking"", ""Bed linens"", ""Sun loungers"", ""Iron"", ""Shared outdoor pool - available all year, open specific hours, lap pool"", ""Cleaning available during stay"", ""Shower gel"", ""Hangers"", ""Private entrance"", ""Room-darkening shades"", ""AC - split type ductless system"", ""Free parking on premises"", ""Fast wifi \u2013 71 Mbps"", ""Body soap"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Safe"", ""Breakfast"", ""Wine glasses"", ""Essentials"", ""Clothing storage: closet and dresser""]",,1,365,1,t,0,0,0,0,0,0,0,,,,,,t,3,0,3,0,
